id,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,left,promotion_last_5years,sales,salary 
8079,0.77,0.91,5,268,3,1,0,0,IT,medium
8080,0.8,0.63,4,211,2,0,0,0,product_mng,medium
8081,0.51,0.51,3,274,2,0,0,0,product_mng,medium
8082,0.77,0.52,4,241,3,0,0,0,product_mng,medium
8083,0.65,0.71,3,170,2,0,0,0,product_mng,low
8084,0.58,0.53,3,287,5,0,0,0,IT,low
8085,0.67,0.39,2,235,6,0,0,0,RandD,low
8086,0.33,0.39,3,98,3,1,0,0,RandD,low
8087,0.78,0.66,6,105,5,1,0,0,RandD,low
8088,0.58,0.83,3,226,3,0,0,0,RandD,low
8089,0.63,0.59,4,171,4,0,0,0,RandD,low
8090,0.63,0.51,4,153,4,0,0,0,RandD,low
8091,0.59,0.55,3,183,4,0,0,0,marketing,low
8092,0.6,0.9,5,139,3,0,0,0,sales,low
8093,0.93,0.9,5,210,3,0,0,0,accounting,low
8094,0.78,0.77,2,177,4,0,0,0,support,low
8095,0.65,0.6,3,148,2,0,0,0,technical,low
8096,1,0.61,4,198,2,0,0,0,management,low
8097,0.96,1,3,137,4,1,0,0,marketing,low
8098,0.54,0.97,5,233,3,1,0,0,marketing,low
8099,0.98,0.69,2,204,4,0,0,0,marketing,low
8100,0.34,0.59,2,164,2,0,0,0,sales,low
8101,0.71,0.53,5,162,2,0,0,0,sales,low
8102,0.64,0.64,3,180,2,1,0,0,sales,low
8103,0.71,0.93,2,199,2,0,0,0,sales,low
8104,0.58,0.63,4,190,2,0,0,0,sales,medium
8105,0.87,0.96,4,151,3,1,0,0,sales,medium
8106,0.58,0.85,4,162,3,0,0,0,sales,medium
8107,0.87,0.67,3,139,2,0,0,0,sales,medium
8108,0.72,0.86,3,231,3,1,0,0,sales,medium
8109,0.67,0.83,5,269,2,0,0,0,sales,medium
8110,0.53,0.97,4,249,3,0,0,0,sales,medium
8111,0.78,0.61,3,148,2,0,0,0,sales,medium
8112,0.19,0.63,4,233,5,0,0,0,sales,medium
8113,1,0.88,4,240,4,0,0,0,sales,medium
8114,0.75,0.75,5,229,2,1,0,0,sales,medium
8115,0.29,0.66,3,256,2,1,0,0,sales,medium
8116,0.37,0.7,2,188,2,0,0,0,sales,high
8117,0.78,0.5,3,167,2,0,0,0,sales,low
8118,0.24,0.64,5,190,4,0,0,0,sales,medium
8119,0.49,0.7,4,168,3,0,0,0,accounting,medium
8120,0.18,0.64,6,154,5,0,0,0,accounting,medium
8121,0.76,0.85,4,135,3,0,0,0,accounting,medium
8122,0.5,0.97,4,217,3,0,0,0,hr,low
8123,0.82,0.94,3,253,2,0,0,0,hr,low
8124,0.97,0.94,3,180,3,0,0,0,hr,low
8125,0.72,0.9,4,225,2,0,0,0,hr,low
8126,0.98,0.64,4,134,3,1,0,0,technical,low
8127,0.76,0.73,3,192,2,0,0,0,technical,low
8128,0.72,0.88,3,224,3,0,0,0,technical,low
8129,0.96,0.91,3,260,5,0,0,0,technical,low
8130,0.62,0.78,3,178,3,1,0,0,technical,low
8131,0.25,0.98,4,166,5,1,0,0,technical,low
8132,0.82,0.56,5,180,3,0,0,0,technical,low
8133,0.59,0.9,3,189,2,0,0,0,technical,low
8134,0.94,0.73,3,154,3,0,0,0,technical,low
8135,0.72,0.88,3,236,3,0,0,0,technical,low
8136,0.53,0.78,5,198,3,0,0,0,technical,low
8137,0.67,0.83,3,148,3,0,0,0,support,low
8138,0.99,0.52,4,205,2,0,0,0,support,low
8139,0.64,0.53,4,133,3,0,0,0,support,low
8140,0.61,0.57,4,160,3,1,0,0,support,low
8141,0.89,0.85,4,201,2,1,0,0,support,low
8142,0.61,0.7,5,157,4,0,0,0,support,low
8143,0.9,0.74,3,260,2,0,0,0,support,medium
8144,0.96,0.51,5,152,3,0,0,0,support,medium
8145,0.62,0.55,4,218,3,0,0,0,support,medium
8146,0.89,0.57,3,252,2,0,0,0,support,medium
8147,0.52,0.67,4,216,3,0,0,0,support,medium
8148,0.66,0.99,3,183,2,0,0,0,technical,medium
8149,0.96,0.6,5,269,2,0,0,0,technical,medium
8150,0.95,0.89,5,132,4,0,0,0,technical,medium
8151,0.75,0.98,4,170,4,0,0,0,management,medium
8152,0.39,0.87,5,257,5,1,0,0,IT,medium
8153,0.93,0.69,3,138,2,0,0,0,IT,medium
8154,0.44,0.54,3,115,3,0,0,0,IT,medium
8155,0.9,0.67,3,165,2,0,0,0,IT,high
8156,0.75,0.81,3,214,3,0,0,0,IT,low
8157,0.45,0.75,2,246,2,0,0,0,product_mng,medium
8158,0.42,0.6,2,188,3,0,0,0,product_mng,medium
8159,0.99,0.82,3,255,2,0,0,0,product_mng,medium
8160,0.89,0.91,4,190,2,0,0,0,product_mng,medium
8161,0.96,0.9,4,164,4,0,0,0,IT,low
8162,0.5,0.46,3,165,3,0,0,0,RandD,low
8163,0.59,0.59,3,141,3,0,0,0,RandD,low
8164,0.57,0.69,3,154,2,0,0,0,RandD,low
8165,1,0.87,3,165,2,0,0,0,RandD,low
8166,0.6,0.59,5,266,2,0,0,0,RandD,low
8167,0.21,0.85,6,235,6,0,0,0,RandD,low
8168,0.63,0.83,4,159,2,0,0,0,marketing,low
8169,0.8,0.82,3,218,3,0,0,0,sales,low
8170,0.51,0.96,3,149,4,0,0,0,accounting,low
8171,0.89,0.96,5,239,3,0,0,0,support,low
8172,0.83,0.58,4,225,3,0,0,0,technical,low
8173,0.77,0.74,6,247,3,0,0,0,management,low
8174,0.79,0.99,4,183,2,0,0,0,marketing,low
8175,0.63,0.85,5,214,2,0,0,0,marketing,low
8176,0.68,0.48,5,113,2,0,0,0,marketing,low
8177,0.74,0.69,4,244,2,0,0,0,sales,low
8178,0.49,0.67,6,286,4,0,0,0,sales,low
8179,0.46,0.55,3,139,2,0,0,0,sales,medium
8180,0.9,0.91,5,176,3,0,0,0,sales,medium
8181,0.7,0.67,5,136,3,0,0,0,sales,medium
8182,0.84,0.71,4,222,2,0,0,0,sales,medium
8183,0.89,0.77,4,269,4,0,0,0,sales,medium
8184,0.59,0.87,4,183,2,0,0,0,sales,medium
8185,0.57,0.72,3,206,3,0,0,0,sales,medium
8186,0.53,0.49,3,158,3,0,0,0,sales,medium
8187,0.83,0.89,4,136,3,0,0,0,sales,medium
8188,0.51,0.66,4,182,2,0,0,0,sales,medium
8189,0.78,0.61,4,268,3,0,0,0,sales,medium
8190,0.52,0.69,3,144,3,0,0,0,sales,medium
8191,0.42,0.5,5,286,4,0,0,0,sales,high
8192,0.61,0.38,2,268,3,0,0,0,sales,low
8193,0.85,1,3,255,3,0,0,0,sales,medium
8194,0.17,0.85,6,245,5,0,0,0,sales,medium
8195,0.79,0.52,3,134,2,1,0,0,sales,medium
8196,0.56,0.98,3,251,3,1,0,0,accounting,medium
8197,0.5,0.73,5,165,2,0,0,0,accounting,low
8198,0.51,0.53,3,223,2,1,0,0,accounting,low
8199,0.77,0.67,4,225,4,0,0,0,hr,low
8200,0.84,0.9,3,196,3,1,0,0,hr,low
8201,0.21,0.49,3,253,3,0,0,0,hr,low
8202,0.65,0.57,5,222,3,0,0,0,hr,low
8203,0.95,0.87,4,135,3,0,0,0,technical,low
8204,0.8,0.75,4,217,2,0,0,0,technical,low
8205,0.77,0.85,5,192,2,0,0,0,technical,low
8206,0.57,0.7,3,172,3,0,0,0,technical,low
8207,0.92,0.55,4,183,3,0,0,0,technical,low
8208,1,0.71,5,186,2,0,0,0,technical,low
8209,0.85,0.67,4,163,3,0,0,0,technical,low
8210,0.57,0.8,4,262,3,0,0,0,technical,low
8211,0.66,0.68,3,202,3,0,0,0,technical,low
8212,0.85,0.8,4,248,3,0,0,0,technical,low
8213,0.99,0.5,5,214,2,0,0,0,technical,low
8214,0.91,0.82,4,260,4,0,0,0,support,low
8215,0.96,0.97,4,260,3,0,0,0,support,low
8216,0.49,0.52,4,251,2,0,0,0,support,low
8217,0.39,0.85,5,179,5,0,0,0,support,low
8218,0.87,0.74,4,178,2,1,0,0,support,medium
8219,0.19,0.85,6,210,4,0,0,0,support,medium
8220,0.9,0.83,3,273,4,0,0,0,support,medium
8221,0.5,0.5,5,166,2,0,0,0,support,medium
8222,0.7,0.9,5,246,2,0,0,0,support,medium
8223,0.52,0.55,5,192,3,0,0,0,support,medium
8224,0.71,0.69,3,274,3,0,0,0,support,medium
8225,0.4,0.41,3,232,3,0,0,0,technical,medium
8226,0.96,0.53,3,158,4,0,0,0,technical,medium
8227,0.86,0.92,5,137,3,0,0,0,technical,medium
8228,0.68,0.85,3,209,2,0,0,0,management,medium
8229,0.56,0.64,3,206,2,0,0,0,IT,medium
8230,0.65,0.56,3,230,2,0,0,0,IT,high
8231,0.98,0.61,5,239,3,0,0,0,IT,low
8232,0.18,0.51,5,159,6,0,0,0,IT,medium
8233,0.66,0.65,4,244,2,0,0,0,IT,medium
8234,0.14,0.51,5,259,5,0,0,0,product_mng,medium
8235,0.94,0.8,5,245,3,1,0,0,product_mng,medium
8236,0.56,1,3,141,2,1,0,0,product_mng,low
8237,0.56,0.8,5,202,4,0,0,0,product_mng,low
8238,0.59,0.89,5,143,3,1,0,0,IT,low
8239,0.63,0.62,4,286,5,1,0,0,RandD,low
8240,0.97,0.88,5,173,3,0,0,0,RandD,low
8241,0.76,0.7,5,195,3,0,0,0,RandD,low
8242,0.85,0.58,4,167,4,0,0,0,RandD,low
8243,0.23,0.73,5,197,4,1,0,0,RandD,low
8244,0.68,0.62,3,255,5,0,0,0,RandD,low
8245,0.71,0.73,3,274,3,0,0,0,marketing,low
8246,0.5,0.59,3,192,2,0,0,0,sales,low
8247,0.61,0.7,3,225,3,0,0,0,accounting,low
8248,0.99,0.65,3,209,2,1,0,0,support,low
8249,0.97,0.86,5,222,3,0,0,0,technical,low
8250,0.82,0.71,5,208,2,0,0,0,management,low
8251,0.72,0.68,5,162,5,0,0,0,marketing,low
8252,0.53,0.74,3,135,2,0,0,0,marketing,low
8253,0.55,0.87,4,200,3,0,0,0,marketing,low
8254,0.52,0.53,4,159,4,0,0,0,sales,low
8255,0.8,0.81,5,156,2,0,0,0,sales,low
8256,0.51,0.95,4,169,3,1,0,0,sales,low
8257,0.66,0.65,4,154,3,0,0,0,sales,medium
8258,0.56,0.43,2,169,3,0,0,0,sales,medium
8259,0.5,0.84,3,233,3,1,0,0,sales,medium
8260,0.94,0.78,3,218,2,1,0,0,sales,medium
8261,0.42,0.8,4,279,6,0,0,0,sales,medium
8262,0.6,0.61,3,195,3,0,0,0,sales,medium
8263,0.55,0.71,4,223,3,0,0,0,sales,medium
8264,0.76,0.72,3,275,4,1,0,0,sales,medium
8265,0.84,0.74,3,234,3,1,0,0,sales,medium
8266,0.33,0.62,4,113,6,0,0,0,sales,medium
8267,0.61,0.95,3,133,5,0,0,0,sales,medium
8268,0.91,0.93,5,158,4,0,0,0,sales,medium
8269,0.73,0.74,4,214,3,0,0,0,sales,high
8270,0.87,0.67,4,272,4,0,0,0,sales,low
8271,0.38,0.42,2,127,4,0,0,0,sales,medium
8272,0.8,0.51,4,141,3,1,0,0,sales,medium
8273,0.69,0.8,5,263,3,1,0,0,accounting,medium
8274,0.99,0.92,5,174,5,0,0,0,accounting,medium
8275,0.92,0.76,5,246,2,1,0,0,accounting,low
8276,0.6,0.88,3,201,2,0,0,0,hr,low
8277,0.89,0.93,3,181,3,0,0,0,hr,low
8278,0.91,0.93,3,238,2,0,0,0,hr,low
8279,0.35,0.52,3,167,2,0,0,0,hr,low
8280,0.88,0.68,5,224,2,0,0,0,technical,low
8281,0.66,0.69,3,182,3,1,0,0,technical,low
8282,0.21,0.55,4,189,2,0,0,0,technical,low
8283,0.78,0.64,3,169,2,1,0,0,technical,medium
8284,0.21,0.96,4,287,5,0,0,0,technical,medium
8285,0.64,0.94,3,150,2,0,0,0,technical,medium
8286,0.68,0.95,4,146,2,0,0,0,technical,medium
8287,0.99,0.87,4,162,4,0,0,0,technical,medium
8288,0.85,0.55,4,158,5,0,0,0,technical,medium
8289,0.86,0.51,3,185,2,0,0,0,technical,medium
8290,0.89,0.98,3,214,3,0,0,0,technical,medium
8291,0.49,0.85,4,200,3,0,0,0,support,medium
8292,0.76,0.97,4,219,2,0,0,0,support,medium
8293,0.79,0.87,3,218,3,0,0,0,support,medium
8294,0.89,0.64,4,237,2,0,0,0,support,medium
8295,0.34,0.51,3,105,3,0,0,0,support,medium
8296,0.81,0.92,3,251,3,1,0,0,support,medium
8297,0.96,0.7,3,227,2,0,0,0,support,medium
8298,0.7,0.87,3,158,2,0,0,0,support,medium
8299,0.92,0.61,4,252,2,0,0,0,support,medium
8300,0.5,0.76,4,198,3,0,0,0,support,medium
8301,0.75,0.72,2,192,3,0,0,0,support,medium
8302,0.42,0.38,2,139,4,0,0,0,technical,medium
8303,0.29,0.4,6,205,3,0,0,0,technical,medium
8304,0.91,0.48,3,224,3,0,0,0,technical,medium
8305,0.55,0.97,4,267,4,0,0,0,management,medium
8306,0.57,0.81,4,200,3,1,0,0,IT,medium
8307,0.27,0.48,3,97,6,0,0,0,IT,medium
8308,0.7,0.43,6,253,3,0,0,0,IT,high
8309,0.63,0.68,4,191,2,0,0,0,IT,high
8310,0.97,0.63,5,199,2,1,0,0,IT,high
8311,0.28,0.52,3,127,4,0,0,0,product_mng,high
8312,0.7,0.6,3,187,2,0,0,0,product_mng,high
8313,0.83,0.51,4,215,3,0,0,0,product_mng,high
8314,0.22,0.76,4,176,6,1,0,0,product_mng,high
8315,0.55,0.47,3,194,2,0,0,0,IT,high
8316,0.33,0.77,3,216,3,0,0,0,RandD,high
8317,0.5,0.78,4,185,3,0,0,0,RandD,high
8318,0.93,0.88,5,140,3,0,0,0,RandD,high
8319,0.77,0.66,3,260,4,0,0,0,RandD,high
8320,0.93,0.97,5,137,4,0,0,0,RandD,low
8321,0.72,1,4,151,2,0,0,0,RandD,low
8322,0.78,0.53,3,152,2,0,0,0,marketing,low
8323,0.55,0.75,4,166,2,0,0,0,sales,low
8324,0.39,0.86,3,261,2,0,0,0,accounting,low
8325,0.67,0.78,3,235,3,0,0,0,support,low
8326,0.61,0.89,3,201,2,0,0,0,technical,low
8327,0.6,0.69,6,250,5,1,0,0,management,low
8328,0.48,0.64,4,146,2,0,0,0,marketing,low
8329,0.75,0.84,4,195,3,0,0,0,marketing,low
8330,0.87,0.58,4,259,3,0,0,0,marketing,low
8331,0.51,0.54,4,166,4,1,0,0,sales,low
8332,0.63,0.9,4,188,4,1,0,0,sales,low
8333,0.6,0.57,3,203,2,0,0,0,sales,low
8334,0.7,0.99,3,167,3,0,0,0,sales,low
8335,0.5,0.99,2,258,3,1,0,0,sales,medium
8336,0.59,0.51,2,126,3,0,0,0,sales,medium
8337,0.52,0.39,6,246,4,0,0,0,sales,medium
8338,0.55,0.49,3,205,3,0,0,0,sales,medium
8339,0.81,0.62,5,201,3,1,0,0,sales,medium
8340,0.94,0.98,4,197,3,0,0,0,sales,medium
8341,0.98,0.61,3,272,3,0,0,0,sales,medium
8342,0.83,0.84,4,206,2,0,0,0,sales,medium
8343,0.93,0.62,3,184,3,0,0,0,sales,medium
8344,0.99,0.54,3,199,2,0,0,0,sales,medium
8345,0.55,0.57,4,220,3,0,0,0,sales,medium
8346,0.96,0.83,3,233,3,0,0,0,sales,medium
8347,0.28,0.77,3,221,3,0,0,0,sales,high
8348,0.97,0.6,6,168,5,1,0,0,sales,high
8349,0.8,0.78,3,251,3,0,0,0,sales,high
8350,0.75,0.55,2,188,3,0,0,0,accounting,high
8351,0.89,0.88,3,203,3,0,0,0,accounting,high
8352,0.6,0.76,5,168,2,1,0,0,accounting,high
8353,0.73,0.98,3,227,2,1,0,0,hr,high
8354,0.88,0.75,4,159,2,0,0,0,hr,high
8355,0.5,0.7,3,159,3,0,0,0,hr,low
8356,0.53,0.78,5,275,5,0,0,0,hr,low
8357,0.95,0.43,6,283,2,0,0,0,technical,low
8358,0.94,0.53,5,169,3,0,0,0,technical,low
8359,0.49,0.8,3,227,4,1,0,0,technical,low
8360,0.59,0.57,3,147,4,0,0,0,technical,low
8361,0.51,0.91,3,227,2,0,0,0,technical,low
8362,0.66,0.66,4,166,3,0,0,0,technical,low
8363,0.76,0.94,4,168,6,0,0,0,technical,medium
8364,0.12,0.59,3,229,6,0,0,0,technical,medium
8365,0.84,0.65,3,134,3,0,0,0,technical,medium
8366,0.94,0.81,3,196,3,0,0,0,technical,medium
8367,0.63,0.84,4,181,3,0,0,0,technical,medium
8368,0.79,0.99,4,177,3,1,0,0,support,medium
8369,0.85,0.68,3,272,2,1,0,0,support,medium
8370,0.74,0.52,3,213,3,0,0,0,support,medium
8371,0.23,0.75,6,220,3,0,0,0,support,medium
8372,0.62,0.51,4,274,2,0,0,0,support,medium
8373,0.36,0.56,6,242,6,0,0,0,support,medium
8374,0.7,0.83,4,182,3,0,0,0,support,medium
8375,0.57,0.75,5,172,4,0,0,0,support,medium
8376,0.83,0.99,3,226,3,0,0,0,support,medium
8377,0.71,0.96,3,132,2,0,0,0,support,medium
8378,0.23,0.72,6,121,3,0,0,0,support,medium
8379,0.59,0.69,4,207,2,0,0,0,technical,medium
8380,0.69,0.61,2,141,3,0,0,0,technical,medium
8381,0.63,0.81,5,189,3,0,0,0,technical,medium
8382,0.9,0.59,6,269,4,1,0,0,management,medium
8383,0.31,0.57,4,200,4,0,0,0,IT,medium
8384,0.92,0.62,3,199,2,0,0,0,IT,medium
8385,0.96,0.87,4,213,3,0,0,0,IT,medium
8386,0.66,0.51,6,105,4,0,0,0,IT,high
8387,0.48,0.97,4,141,2,0,0,0,IT,low
8388,0.15,0.55,3,255,3,1,0,0,product_mng,medium
8389,0.59,0.79,3,217,4,0,0,0,product_mng,medium
8390,0.66,0.85,6,165,5,0,0,0,product_mng,medium
8391,0.69,0.92,5,220,2,0,0,0,product_mng,medium
8392,0.65,0.79,4,241,4,0,0,0,IT,medium
8393,0.58,0.94,5,274,3,0,0,0,RandD,medium
8394,0.72,0.57,4,224,4,0,0,0,RandD,medium
8395,0.65,0.99,5,240,5,0,0,0,RandD,medium
8396,0.63,0.77,5,210,3,0,0,0,RandD,medium
8397,0.55,0.87,3,215,2,0,0,0,RandD,medium
8398,0.74,0.56,4,254,2,0,0,0,marketing,low
8399,0.58,0.84,4,150,4,1,0,0,sales,low
8400,0.71,0.72,4,177,3,0,0,0,accounting,low
8401,0.83,0.37,5,101,4,1,0,0,support,low
8402,0.63,0.52,3,183,2,0,0,0,technical,low
8403,0.56,0.61,3,224,3,0,0,0,management,low
8404,0.88,0.55,3,263,3,0,0,0,marketing,low
8405,0.82,0.55,3,207,2,0,0,0,marketing,high
8406,0.69,0.72,3,243,3,0,0,0,marketing,low
8407,0.57,0.54,3,157,4,1,0,0,sales,high
8408,0.75,0.69,3,242,3,0,0,0,sales,high
8409,0.6,0.98,4,265,2,0,0,0,sales,low
8410,0.96,0.92,3,196,4,0,0,0,sales,low
8411,0.75,0.67,4,135,2,0,0,0,sales,high
8412,1,0.61,6,270,3,0,0,0,sales,low
8413,0.92,0.97,4,201,2,0,0,0,sales,medium
8414,0.84,0.93,5,225,4,0,0,0,sales,high
8415,0.82,0.77,4,205,3,0,0,0,sales,medium
8416,0.74,0.42,3,131,3,0,0,0,sales,medium
8417,0.21,0.39,2,118,4,0,0,0,sales,medium
8418,0.62,0.64,5,187,3,0,0,0,sales,medium
8419,0.54,0.48,3,275,2,0,0,0,sales,high
8420,0.55,0.97,5,125,4,0,0,0,sales,medium
8421,0.84,0.55,4,270,3,1,0,0,sales,medium
8422,0.61,0.56,2,123,2,0,0,0,sales,medium
8423,0.64,0.53,3,281,3,0,0,0,sales,high
8424,0.92,0.51,3,223,2,0,0,0,sales,medium
8425,0.86,0.87,3,268,2,0,0,0,sales,high
8426,0.6,0.74,4,174,3,0,0,0,accounting,low
8427,0.86,0.92,3,162,3,1,0,0,accounting,medium
8428,0.55,0.51,3,192,3,0,0,0,accounting,medium
8429,0.54,0.58,4,178,3,0,0,0,hr,medium
8430,0.49,0.9,3,250,2,0,0,0,hr,medium
8431,0.98,0.72,3,262,4,0,0,0,hr,low
8432,0.55,0.55,5,194,3,1,0,0,hr,low
8433,0.64,0.5,3,146,3,0,0,0,technical,low
8434,0.54,0.53,4,245,2,0,0,0,technical,low
8435,0.58,0.45,3,131,2,0,0,0,technical,low
8436,0.57,0.37,3,108,4,0,0,0,technical,low
8437,0.65,0.64,5,206,3,0,0,0,technical,low
8438,0.6,0.4,3,146,4,1,0,0,technical,low
8439,0.59,0.45,2,171,2,0,0,0,technical,low
8440,0.77,0.5,4,173,2,1,0,0,technical,low
8441,0.55,0.49,5,240,3,0,0,0,technical,high
8442,0.5,0.6,4,199,2,0,0,0,technical,low
8443,0.43,0.77,3,237,3,1,0,0,technical,low
8444,0.58,0.84,3,258,4,0,0,0,support,low
8445,0.66,0.68,4,269,3,1,0,0,support,low
8446,0.7,0.8,5,245,4,0,0,0,support,high
8447,0.82,0.54,4,164,3,0,0,0,support,low
8448,0.49,0.49,4,256,3,1,0,0,support,low
8449,0.99,0.79,4,213,3,0,0,0,support,low
8450,0.96,0.73,3,193,3,1,0,0,support,high
8451,0.7,0.57,3,179,2,0,0,0,support,low
8452,0.22,0.89,6,278,5,1,0,0,support,medium
8453,0.91,0.52,3,256,2,0,0,0,support,high
8454,0.18,0.76,5,173,4,0,0,0,support,medium
8455,0.84,0.68,4,179,3,0,0,0,technical,high
8456,0.66,0.38,4,145,5,0,0,0,technical,medium
8457,0.49,0.65,3,168,4,0,0,0,technical,medium
8458,0.88,0.89,4,213,3,0,0,0,management,medium
8459,0.69,0.91,6,150,5,0,0,0,IT,medium
8460,0.83,0.75,3,262,3,0,0,0,IT,medium
8461,0.56,0.84,4,149,4,1,0,0,IT,medium
8462,0.95,0.77,5,139,2,0,0,0,IT,medium
8463,0.56,1,3,272,2,0,0,0,IT,medium
8464,0.93,0.73,3,252,4,0,0,0,product_mng,high
8465,0.84,0.52,3,232,4,0,0,0,product_mng,low
8466,0.84,0.48,3,266,2,0,0,0,product_mng,medium
8467,0.52,0.65,4,264,3,0,0,0,product_mng,medium
8468,0.98,0.8,4,142,2,0,0,0,IT,medium
8469,0.66,0.64,5,208,4,0,0,0,RandD,medium
8470,0.92,0.49,5,178,2,1,0,0,RandD,medium
8471,0.71,0.8,5,192,3,0,0,0,RandD,medium
8472,0.65,0.92,4,242,2,0,0,0,RandD,medium
8473,0.23,0.47,4,277,5,0,0,0,RandD,medium
8474,0.71,0.97,3,173,2,1,0,0,marketing,medium
8475,0.21,0.65,4,276,6,0,0,0,marketing,high
8476,0.7,0.72,2,189,3,0,0,0,sales,low
8477,0.9,0.5,4,139,2,0,0,0,accounting,low
8478,0.6,0.52,5,140,3,0,0,0,support,low
8479,0.58,0.63,5,191,3,1,0,0,technical,high
8480,0.73,0.72,5,178,2,0,0,0,management,low
8481,0.56,0.67,4,184,3,0,0,0,marketing,low
8482,0.97,0.57,3,144,3,0,0,0,marketing,low
8483,0.92,0.91,3,160,2,0,0,0,marketing,high
8484,0.77,0.68,3,225,2,0,0,0,sales,low
8485,0.97,0.81,5,266,2,0,0,0,sales,low
8486,0.7,0.69,5,154,2,0,0,0,sales,low
8487,0.78,0.82,4,142,2,1,0,0,sales,low
8488,0.77,0.87,3,207,4,1,0,0,sales,low
8489,0.66,0.53,4,162,3,0,0,0,sales,low
8490,0.25,0.98,6,287,5,1,0,0,sales,low
8491,0.89,0.87,2,270,6,1,0,0,sales,medium
8492,0.15,0.66,5,160,4,1,0,0,sales,medium
8493,0.26,0.91,6,113,2,0,0,0,sales,medium
8494,0.74,0.58,4,178,4,0,0,0,sales,medium
8495,0.52,0.83,3,153,2,0,0,0,sales,medium
8496,0.95,0.62,4,255,2,0,0,0,sales,medium
8497,0.66,0.82,4,257,3,1,0,0,sales,medium
8498,0.79,0.66,4,243,3,0,0,0,sales,medium
8499,0.98,0.94,3,179,3,0,0,0,sales,medium
8500,0.4,0.37,3,123,2,0,0,0,sales,medium
8501,1,0.68,3,132,2,0,0,0,sales,medium
8502,0.71,0.79,3,134,3,0,0,0,sales,medium
8503,0.48,0.45,3,277,2,1,0,0,accounting,high
8504,0.76,1,5,265,2,0,0,0,accounting,low
8505,0.61,0.62,4,269,4,0,0,0,accounting,medium
8506,0.74,0.9,4,156,4,0,0,0,hr,medium
8507,0.24,0.94,6,237,5,0,0,0,hr,medium
8508,0.79,0.97,3,271,2,0,0,0,hr,medium
8509,0.75,0.98,3,206,2,0,0,0,hr,low
8510,0.6,0.98,4,192,3,0,0,0,technical,low
8511,0.72,0.95,4,230,3,0,0,0,technical,low
8512,1,0.6,4,261,3,0,0,0,technical,low
8513,0.55,0.88,3,173,3,1,0,0,technical,low
8514,0.3,0.98,2,109,4,1,0,0,technical,low
8515,0.89,0.59,3,247,4,0,0,0,technical,low
8516,0.84,0.84,5,163,3,0,0,0,technical,low
8517,0.67,0.64,4,149,4,0,0,0,technical,low
8518,0.15,0.48,6,218,6,0,0,0,technical,low
8519,0.59,0.75,4,194,2,0,0,0,technical,low
8520,0.5,0.59,4,157,2,0,0,0,technical,low
8521,0.23,0.68,5,244,3,0,0,0,support,low
8522,0.95,0.58,5,169,2,0,0,0,support,low
8523,0.31,0.53,2,146,3,1,0,0,support,low
8524,0.47,0.55,5,207,3,0,0,0,support,low
8525,0.26,0.95,3,195,5,0,0,0,support,low
8526,0.55,0.64,6,148,4,0,0,0,support,low
8527,0.89,0.58,3,272,2,0,0,0,support,low
8528,0.88,0.68,3,185,2,0,0,0,support,low
8529,0.98,0.62,5,260,2,1,0,0,support,low
8530,0.96,0.48,3,182,2,1,0,0,support,medium
8531,0.85,0.65,3,195,3,0,0,0,support,medium
8532,0.96,0.85,3,168,3,0,0,0,technical,medium
8533,0.85,0.88,3,198,4,1,0,0,technical,medium
8534,0.59,0.93,5,172,2,0,0,0,technical,medium
8535,0.51,0.5,4,216,2,1,0,0,management,medium
8536,0.5,0.75,3,232,2,0,0,0,IT,medium
8537,0.53,0.59,3,148,3,0,0,0,IT,medium
8538,0.44,0.83,4,210,2,0,0,0,IT,medium
8539,0.99,0.55,3,197,2,0,0,0,IT,medium
8540,0.73,0.83,4,241,3,0,0,0,IT,medium
8541,0.51,0.71,5,154,2,0,0,0,product_mng,medium
8542,0.5,0.84,3,259,2,0,0,0,product_mng,high
8543,0.52,0.76,4,106,2,1,0,0,product_mng,low
8544,0.74,0.74,5,262,2,0,0,0,product_mng,medium
8545,0.69,0.89,2,202,2,0,0,0,IT,medium
8546,0.22,0.65,5,174,5,1,0,0,RandD,medium
8547,0.49,0.89,4,240,2,0,0,0,RandD,medium
8548,0.7,0.57,5,247,3,0,0,0,RandD,low
8549,0.68,0.63,4,148,3,0,0,0,RandD,low
8550,0.66,0.84,5,187,2,1,0,0,RandD,low
8551,0.99,0.58,4,183,3,0,0,0,marketing,low
8552,0.88,0.59,4,240,2,0,0,0,sales,low
8553,0.2,0.54,4,149,3,0,0,0,accounting,low
8554,0.56,0.44,2,130,3,0,0,0,support,low
8555,0.68,0.85,4,203,2,0,0,0,technical,low
8556,0.85,0.6,3,218,3,0,0,0,management,low
8557,0.95,0.95,4,204,3,1,0,0,marketing,low
8558,0.6,0.77,4,163,3,1,0,0,marketing,low
8559,0.61,0.53,4,183,3,0,0,0,marketing,low
8560,0.55,0.55,4,211,4,0,0,0,sales,low
8561,0.64,0.78,5,156,5,1,0,0,sales,low
8562,0.64,0.6,3,196,3,0,0,0,sales,low
8563,0.87,0.54,4,162,2,0,0,0,sales,low
8564,0.2,0.9,3,218,4,0,0,0,sales,low
8565,0.99,0.64,4,135,2,1,0,0,sales,low
8566,0.96,0.7,2,273,3,0,0,0,sales,low
